"cid","name","star","rating","rating_title","number_of_ratings","price","url","lat","lon"
0,"Le Relais Saint Michel","4 étoiles","7.8","Bien","1 910 expériences vécues","€ 78,32","https://www.booking.com/hotel/fr/le-relais-saint-michel.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.61758727","-1.51039615"
0,"Les Terrasses Poulard","3 étoiles","7.3","Bien","2 170 expériences vécues","€ 126,84","https://www.booking.com/hotel/fr/les-terrasses-poulard.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.63534943","-1.51037872"
0,"La Mère Poulard","3 étoiles","7.2","Bien","1 175 expériences vécues","€ 85,84","https://www.booking.com/hotel/fr/la-mere-poulard.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.63508532","-1.51053965"
0,"Hotel De La Digue","3 étoiles","7.1","Bien","2 093 expériences vécues","€ 77,84","https://www.booking.com/hotel/fr/de-la-digue.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.61688155","-1.51091784"
0,"Hôtel Vert","2 étoiles","8.1","Très bien","3 808 expériences vécues","€ 73,38","https://www.booking.com/hotel/fr/vert.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.61470049","-1.50961697"
0,"Mercure Mont Saint Michel","4 étoiles","8.2","Très bien","3 101 expériences vécues","€ 90,16","https://www.booking.com/hotel/fr/mont-saint-michel.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.61424653","-1.51054502"
0,"Le Mouton Blanc","3 étoiles","7.2","Bien","1 639 expériences vécues","€ 121,84","https://www.booking.com/hotel/fr/le-mouton-blanc-le-mont-saint-michel.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.63602298","-1.50989592"
0,"Hotel Gabriel","3 étoiles","8.1","Très bien","2 475 expériences vécues","","https://www.booking.com/hotel/fr/hotel-gabriel.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.61538141","-1.51070997"
0,"La Vieille Auberge","2 étoiles","7.4","Bien","1 195 expériences vécues","€ 172,38","https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.63606300","-1.51145700"
0,"Le Saint Aubert","3 étoiles","7.3","Bien","1 230 expériences vécues","","https://www.booking.com/hotel/fr/hotel-saint-aubert.fr.html?sid=c17affa1402ef0976c5bc9a9b4c912ee","48.61293783","-1.51010513"
1,"Kyriad Prestige Saint-Malo","3 étoiles","8.6","Superbe","3 265 expériences vécues","€ 75,15","https://www.booking.com/hotel/fr/kyriad-prestige-saint-malo-xml.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.63609920","-1.98920667"
1,"Hotel De L'univers","3 étoiles","8.1","Très bien","2 128 expériences vécues","€ 63,35","https://www.booking.com/hotel/fr/de-l-univers.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.65104101","-2.02372670"
1,"ibis budget Saint Malo Centre","2 étoiles","7.6","Bien","2 185 expériences vécues","€ 46,89","https://www.booking.com/hotel/fr/etap-saint-malo-centre.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.63827265","-2.00941622"
1,"Escale Oceania Saint Malo","3 étoiles","8.2","Très bien","1 960 expériences vécues","€ 87,70","https://www.booking.com/hotel/fr/mascottesaintmalo.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.65428009","-2.00883776"
1,"Oceania Saint Malo","4 étoiles","8.4","Très bien","1 992 expériences vécues","€ 125,10","https://www.booking.com/hotel/fr/oceaniasaintmalo.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.65175689","-2.01843202"
1,"Golden Tulip Saint Malo– Le Grand Bé","4 étoiles","9","Fabuleux","1 694 expériences vécues","€ 118,15","https://www.booking.com/hotel/fr/golden-tulip-saint-malo.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.64956907","-2.02686496"
1,"B&B Hôtel Saint-Malo Centre","2 étoiles","7.3","Bien","1 909 expériences vécues","€ 53,98","https://www.booking.com/hotel/fr/b-b-saint-malo.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.63682324","-1.99040147"
1,"Hôtel de la Cité","3 étoiles","7.7","Bien","1 940 expériences vécues","€ 71,50","https://www.booking.com/hotel/fr/de-la-cite.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.65130149","-2.02511072"
1,"Hotel Kyriad Saint Malo Centre Plage","3 étoiles","8","Très bien","1 994 expériences vécues","€ 67,70","https://www.booking.com/hotel/fr/bleumarinesaintmalo.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.65538573","-2.00562447"
1,"Hôtel de France et Chateaubriand","3 étoiles","7.9","Bien","2 506 expériences vécues","€ 75,50","https://www.booking.com/hotel/fr/de-france-et-chateaubriand.fr.html?sid=46b2b94f90177f45a3b6c9b9b198e3bb","48.65119340","-2.02379644"
2,"Premiere Classe Bayeux","1 étoiles","7.7","Bien","2 365 expériences vécues","€ 37,70","https://www.booking.com/hotel/fr/premiere-classe-bayeux.fr.html?sid=56ae336b76c14d85e85491636f042126","49.26942872","-0.70668697"
2,"ibis budget Bayeux","2 étoiles","8.2","Très bien","2 018 expériences vécues","€ 41,80","https://www.booking.com/hotel/fr/etap-bayeux.fr.html?sid=56ae336b76c14d85e85491636f042126","49.25424209","-0.64648747"
2,"Château de Bellefontaine","4 étoiles","8.2","Très bien","1 142 expériences vécues","€ 45,80","https://www.booking.com/hotel/fr/chateau-de-bellefontaine.fr.html?sid=56ae336b76c14d85e85491636f042126","49.26974024","-0.68883955"
2,"Campanile Bayeux","3 étoiles","7.5","Bien","1 251 expériences vécues","€ 46,10","https://www.booking.com/hotel/fr/campanile-bayeux.fr.html?sid=56ae336b76c14d85e85491636f042126","49.26999926","-0.70694983"
2,"Hôtel De Brunville et La Table du Grand Luxembourg","3 étoiles","7.8","Bien","594 expériences vécues","€ 77,20","https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?sid=56ae336b76c14d85e85491636f042126","49.27815769","-0.70351392"
2,"Grand Hôtel du Luxembourg et La Table du Grand Luxembourg","4 étoiles","7.8","Bien","1 084 expériences vécues","€ 105,47","https://www.booking.com/hotel/fr/hotelduluxembourg.fr.html?sid=56ae336b76c14d85e85491636f042126","49.27842191","-0.70329666"
2,"Hotel Reine Mathilde","2 étoiles","8.7","Superbe","1 033 expériences vécues","€ 62,60","https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?sid=56ae336b76c14d85e85491636f042126","49.27603159","-0.70172489"
2,"Hotel Le Lion D'Or et Restaurant La Table Du Lion","3 étoiles","8.6","Superbe","438 expériences vécues","€ 79,20","https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?sid=56ae336b76c14d85e85491636f042126","49.27627832","-0.69836944"
2,"Hôtel Le Bayeux","3 étoiles","8.2","Très bien","545 expériences vécues","€ 73,20","https://www.booking.com/hotel/fr/le-bayeux.fr.html?sid=56ae336b76c14d85e85491636f042126","49.27415914","-0.70450634"
2,"La Maison de Mathilde","","9","Fabuleux","311 expériences vécues","€ 111,60","https://www.booking.com/hotel/fr/la-maison-de-mathilde.fr.html?sid=56ae336b76c14d85e85491636f042126","49.27647468","-0.70247008"
3,"Nomad Hotel le Havre","3 étoiles","8.6","Superbe","3 092 expériences vécues","€ 64,21","https://www.booking.com/hotel/fr/nomad-le-havre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49331760","0.12530688"
3,"ibis Le Havre Centre","3 étoiles","8.1","Très bien","2 610 expériences vécues","€ 60,50","https://www.booking.com/hotel/fr/hotelibislehavre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49164142","0.11876017"
3,"Holiday Inn Express - Le Havre Centre","3 étoiles","8.2","Très bien","2 239 expériences vécues","€ 61,50","https://www.booking.com/hotel/fr/campanile-le-havre-centre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49823800","0.12883700"
3,"Ibis Budget Le Havre Les Docks","2 étoiles","8.4","Très bien","1 764 expériences vécues","€ 49,90","https://www.booking.com/hotel/fr/ibis-budget-le-havre-centre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49424468","0.14285243"
3,"Premiere Classe Le Havre Centre-LES DOCKS","2 étoiles","7.5","Bien","1 696 expériences vécues","€ 41,85","https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49641693","0.15151234"
3,"B&B Hotel LE HAVRE Centre Gare","3 étoiles","7.4","Bien","1 463 expériences vécues","€ 51","https://www.booking.com/hotel/fr/b-b-le-havre-centre-gare.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49304600","0.12416300"
3,"Kyriad Le Havre Centre","3 étoiles","6.9","Note","1 355 expériences vécues","€ 50,50","https://www.booking.com/hotel/fr/kyriadlehavrecentre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49308921","0.13096154"
3,"Mercure Le Havre Centre Bassin Du Commerce","4 étoiles","7.6","Bien","1 300 expériences vécues","€ 87,25","https://www.booking.com/hotel/fr/mercure-bassin-du-commerce.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49033645","0.11681288"
3,"Hotel Spa Le Pasino","4 étoiles","8.4","Très bien","580 expériences vécues","€ 114,50","https://www.booking.com/hotel/fr/pasino.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.49117449","0.11193663"
3,"Le Richelieu","2 étoiles","7.3","Bien","946 expériences vécues","€ 46,05","https://www.booking.com/hotel/fr/le-richelieu-le-havre.fr.html?sid=29bde5e3310487cd4a55ff242dececea","49.48881105","0.10760218"
4,"Astrid","","6.5","Note","1 465 expériences vécues","€ 35,50","https://www.booking.com/hotel/fr/hotelastrid_rouen.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.44830636","1.09381422"
4,"Brit Hotel Confort Rouen Centre","2 étoiles","7.5","Bien","1 623 expériences vécues","€ 54,60","https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.43869536","1.10920340"
4,"Campanile Rouen Mermoz","3 étoiles","8.2","Très bien","2 289 expériences vécues","€ 58,70","https://www.booking.com/hotel/fr/campanile-rouen-mermoz.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.43443341","1.07183611"
4,"Kyriad Rouen Centre","3 étoiles","6.9","Note","1 805 expériences vécues","€ 56,10","https://www.booking.com/hotel/fr/rouencentre.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.44158357","1.08144455"
4,"Best Western Plus Hotel Litteraire Gustave Flaubert","4 étoiles","8.6","Superbe","1 755 expériences vécues","€ 78","https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.44306423","1.08660311"
4,"Holiday Inn Express - Rouen Centre - Rive Gauche, an IHG Hotel","3 étoiles","8.5","Très bien","2 066 expériences vécues","€ 69,95","https://www.booking.com/hotel/fr/holiday-inn-express-rouen-centre-rive-gauche.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.42998800","1.07239800"
4,"ibis Rouen Centre Champ de Mars","3 étoiles","8.2","Très bien","2 335 expériences vécues","€ 59,10","https://www.booking.com/hotel/fr/ibis-rouen-champ-de-mars.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.43572312","1.10273123"
4,"Hôtel De La Cathédrale","3 étoiles","7.9","Bien","1 946 expériences vécues","€ 77,20","https://www.booking.com/hotel/fr/de-la-cathedrale.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.44011681","1.09693363"
4,"B&B Hôtel Rouen Centre St Sever","3 étoiles","6.7","Note","1 134 expériences vécues","€ 52,20","https://www.booking.com/hotel/fr/comforthotelrouencentre.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.43032628","1.08483285"
4,"Les Initiés","2 étoiles","8.3","Très bien","1 433 expériences vécues","€ 56,60","https://www.booking.com/hotel/fr/les-inities-rouen.fr.html?sid=8ab61e8e6817ba6767e54465fb789241","49.44197641","1.09243892"
5,"B&B Hôtel Paris 17 Batignolles","3 étoiles","8.1","Très bien","3 826 expériences vécues","€ 72,76","https://www.booking.com/hotel/fr/parisboulevardberthier.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.89431407","2.31234401"
5,"Hotel Concorde Montparnasse","4 étoiles","7.9","Bien","5 183 expériences vécues","€ 106,88","https://www.booking.com/hotel/fr/hotelparismontparn.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.83765251","2.31828555"
5,"B&B Hôtel Paris Porte des Lilas","2 étoiles","7.8","Bien","3 388 expériences vécues","€ 60,13","https://www.booking.com/hotel/fr/b-amp-b-porte-des-lilas.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.87818770","2.40930320"
5,"Campanile Hotel Paris Bercy Village","3 étoiles","7.9","Bien","4 271 expériences vécues","€ 75,88","https://www.booking.com/hotel/fr/parisbercyvillage.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.83512358","2.38760747"
5,"MEININGER Hotel Paris Porte de Vincennes","","8.1","Très bien","4 004 expériences vécues","€ 54,43","https://www.booking.com/hotel/fr/meininger-paris-porte-de-vincennes.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.84410500","2.41306300"
5,"hotelF1 Paris Porte de Châtillon","","7.3","Bien","8 749 expériences vécues","€ 37,45","https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-chatillon-paris.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.82234006","2.31634179"
5,"ibis Budget Paris La Villette 19ème","2 étoiles","7.3","Bien","6 942 expériences vécues","€ 60,13","https://www.booking.com/hotel/fr/ibis-budget-paris-la-villette.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.88466000","2.37670400"
5,"citizenM Paris Gare de Lyon","4 étoiles","8.6","Superbe","10 481 expériences vécues","€ 114,76","https://www.booking.com/hotel/fr/citizenm-paris-gare-de-lyon.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.84372622","2.37172722"
5,"Hotel Terminus Lyon","3 étoiles","8","Très bien","3 952 expériences vécues","€ 56,88","https://www.booking.com/hotel/fr/hotelterminuslyon.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.84574893","2.37181708"
5,"ibis Styles Paris Bercy","3 étoiles","7.7","Bien","5 681 expériences vécues","€ 81,88","https://www.booking.com/hotel/fr/mercure-paris-bercy.fr.html?sid=1610f962b30de3d2bf0344f847153feb","48.83841913","2.38109350"
6,"ibis budget Amiens Centre Gare","2 étoiles","8.2","Très bien","2 347 expériences vécues","€ 56,80","https://www.booking.com/hotel/fr/ibis-budget-amiens-centre-gare.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89159100","2.31357300"
6,"Comfort Hotel Amiens Nord","3 étoiles","6.9","Note","2 489 expériences vécues","€ 51","https://www.booking.com/hotel/fr/kyriad-amiens-nord-xml.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.92513403","2.30457276"
6,"Holiday Inn Express Amiens, an IHG Hotel","3 étoiles","8.2","Très bien","2 406 expériences vécues","€ 81,95","https://www.booking.com/hotel/fr/express-by-holiday-inn.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89167620","2.30775386"
6,"Première Classe Amiens","2 étoiles","6.3","Note","1 370 expériences vécues","€ 32,60","https://www.booking.com/hotel/fr/premia-re-classe-amiens.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.91856793","2.29331338"
6,"ibis Amiens Centre Cathedrale","3 étoiles","7.4","Bien","1 495 expériences vécues","€ 58,20","https://www.booking.com/hotel/fr/ibis-amiens-centre-cathedrale.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89199900","2.29197000"
6,"Mercure Amiens Cathédrale","4 étoiles","8.3","Très bien","1 529 expériences vécues","€ 100,20","https://www.booking.com/hotel/fr/mercure-amiens-cathdrale.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89571084","2.29956239"
6,"ibis Styles Amiens Centre","3 étoiles","8.6","Superbe","893 expériences vécues","€ 87","https://www.booking.com/hotel/fr/ibis-styles-amiens-centre.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89142200","2.30499600"
6,"Hotel Le Prieuré et La Résidence","3 étoiles","8.4","Très bien","1 000 expériences vécues","€ 82,50","https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89444519","2.30094239"
6,"Hôtel De Normandie","2 étoiles","6.8","Note","743 expériences vécues","€ 43,70","https://www.booking.com/hotel/fr/de-normandie-amiens.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89148612","2.30435550"
6,"La Chambre D'Amiens","3 étoiles","8.6","Superbe","938 expériences vécues","€ 93","https://www.booking.com/hotel/fr/la-chambre-d-39-amiens.fr.html?sid=421083e3aacf8f295df5db9c57ef9780","49.89448371","2.27680253"
7,"Hôtel Calm Lille","2 étoiles","7.9","Bien","2 797 expériences vécues","€ 54,99","https://www.booking.com/hotel/fr/calm-lille.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.63528798","3.06970725"
7,"Hotel Lille Europe","3 étoiles","8.1","Très bien","4 499 expériences vécues","€ 58,55","https://www.booking.com/hotel/fr/lille-europe.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.63788756","3.07268500"
7,"ibis Styles Lille Centre Gare Beffroi","3 étoiles","7.8","Bien","2 785 expériences vécues","€ 56,65","https://www.booking.com/hotel/fr/ibis-styles-lille-centre-gare-beffroi.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.63238245","3.06794286"
7,"B&B Hôtel Lille Centre Grand Palais","3 étoiles","8","Très bien","3 279 expériences vécues","€ 53,65","https://www.booking.com/hotel/fr/b-b-lille-centre-grand-palais.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.62813750","3.08142364"
7,"Moxy Lille City","3 étoiles","8.7","Superbe","1 322 expériences vécues","€ 89","https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.62783100","3.06359200"
7,"ibis budget Lille Centre","2 étoiles","7.1","Bien","2 492 expériences vécues","€ 45,99","https://www.booking.com/hotel/fr/ibis-budget-lille-centre.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.64241422","3.06787005"
7,"Holiday Inn Express Lille Centre, an IHG Hotel","3 étoiles","8.1","Très bien","2 943 expériences vécues","€ 77,30","https://www.booking.com/hotel/fr/expressbyholidayinnlille.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.63075938","3.05808842"
7,"Grand Hotel Bellevue - Grand Place","4 étoiles","8.5","Très bien","2 177 expériences vécues","€ 116,96","https://www.booking.com/hotel/fr/grandhotelbellevue.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.63654707","3.06234241"
7,"Campanile Lille Euralille","3 étoiles","8.2","Très bien","3 033 expériences vécues","€ 60,65","https://www.booking.com/hotel/fr/campanile-lille-euralille-xml.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.64569830","3.07210967"
7,"Hotel Chagnot","3 étoiles","7.9","Bien","2 578 expériences vécues","€ 58,65","https://www.booking.com/hotel/fr/hotel-balladins-superior-lille-centre.fr.html?sid=6867584710d06d1c0da36776c4c46ab7","50.63624596","3.06924239"
8,"voco Strasbourg Centre - The Garden, an IHG Hotel","4 étoiles","8.6","Superbe","4 375 expériences vécues","€ 91,52","https://www.booking.com/hotel/fr/golden-tulip-strasbourg-centre-the-garden.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.58968500","7.73950800"
8,"Le Grand Hotel","3 étoiles","8.3","Très bien","4 180 expériences vécues","€ 72,75","https://www.booking.com/hotel/fr/legrandhotel.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.58469688","7.73656100"
8,"Hôtel Athena Spa","4 étoiles","8.6","Superbe","4 173 expériences vécues","€ 94,84","https://www.booking.com/hotel/fr/athena-spa.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.59173665","7.71170497"
8,"Hôtel ORIGAMI","3 étoiles","9","Fabuleux","5 328 expériences vécues","€ 70,05","https://www.booking.com/hotel/fr/origami.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.59108149","7.72709400"
8,"Comfort Hotel Strasbourg - Montagne Verte","2 étoiles","8.4","Très bien","6 329 expériences vécues","€ 50,77","https://www.booking.com/hotel/fr/comforthotelstras.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.57269177","7.72871353"
8,"Hotel Kaijoo by HappyCulture","4 étoiles","7.4","Bien","2 943 expériences vécues","€ 74,84","https://www.booking.com/hotel/fr/hotel-kaijoo-by-happyculture.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.58341403","7.74176516"
8,"Ibis Budget Strasbourg Centre Gare","2 étoiles","7.9","Bien","2 584 expériences vécues","€ 59,80","https://www.booking.com/hotel/fr/ibis-budget-strasbourg-centre-gare.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.58508170","7.73644330"
8,"Le Kléber Hôtel","3 étoiles","7.9","Bien","3 095 expériences vécues","€ 53,90","https://www.booking.com/hotel/fr/le-kleber.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.58373253","7.74504483"
8,"Cap Europe","","5.7","Note","2 556 expériences vécues","€ 56,60","https://www.booking.com/hotel/fr/cap-europe.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.59117448","7.75329530"
8,"HANNONG Hotel & Wine Bar","4 étoiles","8.8","Superbe","2 735 expériences vécues","€ 71,42","https://www.booking.com/hotel/fr/tihannong.fr.html?sid=4a33049f79c4e7a287862060ec70f9c9","48.58279611","7.74312839"
10,"Ibis Colmar Est - Hotel Restaurant en Alsace","3 étoiles","7.6","Bien","2 192 expériences vécues","€ 53,83","https://www.booking.com/hotel/fr/ibis-colmar-horbourg-wihr.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.07790332","7.40279764"
10,"Ibis Budget Colmar Centre Gare","2 étoiles","7.3","Bien","3 338 expériences vécues","€ 48,85","https://www.booking.com/hotel/fr/ibis-budget-colmar-centre-ville.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.07969759","7.35236159"
10,"Grand Hôtel Bristol","4 étoiles","8.1","Très bien","2 608 expériences vécues","€ 85,15","https://www.booking.com/hotel/fr/grandhotelbristol.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.07245883","7.34755754"
10,"Comfort Hotel Expo Colmar","3 étoiles","8.7","Superbe","2 605 expériences vécues","€ 50,60","https://www.booking.com/hotel/fr/comfort-expo-colmar.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.09965719","7.36240150"
10,"Hotel Primo Colmar Centre","","6.4","Note","3 214 expériences vécues","€ 40,70","https://www.booking.com/hotel/fr/primo-colmar.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.08151469","7.35728122"
10,"Hotel L'Europe","4 étoiles","8.3","Très bien","1 884 expériences vécues","€ 72,20","https://www.booking.com/hotel/fr/l-europe.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.07720622","7.40387186"
10,"Hôtel Turenne","3 étoiles","8.6","Superbe","4 281 expériences vécues","€ 57,15","https://www.booking.com/hotel/fr/turenne-colmar.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.07192026","7.36053944"
10,"Le Colombier","4 étoiles","8.5","Très bien","2 250 expériences vécues","€ 116,50","https://www.booking.com/hotel/fr/colombiercolmar.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.07376803","7.35829376"
10,"Campanile Colmar - Parc des Expositions","3 étoiles","7.4","Bien","1 838 expériences vécues","€ 50,10","https://www.booking.com/hotel/fr/campanile-colmar-aeroport.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.10965199","7.36455202"
10,"Hôtel Roi Soleil Colmar","2 étoiles","7.8","Bien","2 860 expériences vécues","€ 52,70","https://www.booking.com/hotel/fr/roi-soleil.fr.html?sid=9bdfd0d74143e73f1bb5dbf8a5285049","48.11247800","7.36766875"
11,"Brit Hotel Confort La Ferme du Pape","3 étoiles","7.9","Bien","1 553 expériences vécues","€ 46,20","https://www.booking.com/hotel/fr/hostellerie-du-pape.fr.html?sid=67b1800b3eb204fdb34946add2971e97","48.04228862","7.30945140"
11,"James Vignoble Hôtel - Eguisheim","4 étoiles","8.8","Superbe","895 expériences vécues","€ 101,86","https://www.booking.com/hotel/fr/saint-hubert-eguisheim.fr.html?sid=67b1800b3eb204fdb34946add2971e97","48.04496277","7.30157845"
11,"Hotel Colmar Vignes Eguisheim","2 étoiles","8.8","Superbe","948 expériences vécues","","https://www.booking.com/hotel/fr/auberge-des-comtes.fr.html?sid=67b1800b3eb204fdb34946add2971e97","48.04327133","7.30412185"
